ANO_LETIVO;CODIGO_CIE;CODIGO_INEP;CODIGO_DIRETORIA;NOME_DIRETORIA;NOME_ESCOLA;NOME_MUNICIPIO;ANOS_INICIAIS;ANOS_FINAIS;ENSINO_MEDIO
2018;43941;35043941;10318;SUL 3;JACOB THOMAZ ITAPURA DE MIRANDA PROF;SAO PAULO;6.0100000000;;
2018;904260;35904260;10101;NORTE 1;FELICIA DE RINALDIS FRANCO;SAO PAULO;5.3400000000;;
2018;3300;35003300;10208;LESTE 4;ALFREDO ASHCAR PROF;SAO PAULO;5.2600000000;;
2018;2136;35002136;10205;LESTE 5;CARAMURU;SAO PAULO;;3.7900000000;2.4300000000
2018;923527;35923527;10210;LESTE 2;LUCIANE DO ESPIRITO SANTO PROFA;SAO PAULO;;;2.7500000000
2018;38180;35038180;10317;SUL 1;ARTHUR WOLFF NETTO PROFESSOR;SAO PAULO;5.1400000000;;
2018;2297;35002297;10205;LESTE 5;ORVILLE DERBY;SAO PAULO;;3.0400000000;2.5900000000
2018;2173;35002173;10205;LESTE 5;JOAO BORGES PROFESSOR;SAO PAULO;;4.7800000000;3.7100000000
2018;38209;35038209;10317;SUL 1;MIGUEL ROQUE PROFESSOR;SAO PAULO;5.3800000000;;
2018;2549;35002549;10208;LESTE 4;ADELAIDE FERRAZ DE OLIVEIRA PROFA;SAO PAULO;;3.7800000000;2.3200000000
2018;2872;35002872;10207;LESTE 1;MAXIMO DE MOURA SANTOS PROFESSOR;SAO PAULO;5.0300000000;;
2018;3136;35003136;10208;LESTE 4;LINA DA COSTA COUTO PROFA;SAO PAULO;5.4000000000;;
2018;12;35000012;10101;NORTE 1;AYRES DE MOURA PROFESSOR;SAO PAULO;;4.2300000000;
2018;912918;35912918;20403;BRAGANCA PAULISTA;HELENA JOSE BONFA PROFESSORA;SOCORRO;;4.2900000000;3.3300000000
2018;17711;35017711;20403;BRAGANCA PAULISTA;JOSEPHINA GALVAO DE FRANCA ANDREUCCI PROFESSORA;SOCORRO;4.9500000000;4.3100000000;2.9300000000
2018;27091;35027091;20702;FERNANDOPOLIS;JERONYMO TRAZZI;TURMALINA;;5.3900000000;2.4000000000
2018;528;35000528;10102;CENTRO;COLOMBO DE ALMEIDA PROFESSOR;SAO PAULO;;2.9400000000;2.2900000000
2018;2045;35002045;10205;LESTE 5;ALVINO BITTENCOURT PROFESSOR;SAO PAULO;7.3600000000;;
2018;902305;35902305;10314;SUL 2;EUGENIO MARIZ DE OLIVEIRA NETTO;SAO PAULO;3.9500000000;2.5000000000;1.9400000000
2018;5022;35005022;10317;SUL 1;JUVENTINA PATRICIA SANT ANA PROFESSORA;SAO PAULO;5.6700000000;;
2018;46048;35046048;10205;LESTE 5;EDUARDO GOMES BRIGADEIRO;SAO PAULO;5.2500000000;;
2018;504;35000504;10102;CENTRO;MARIO TEIXEIRA MARIANO PROFESSOR;SAO PAULO;5.8100000000;;
2018;926103;35926103;10101;NORTE 1;PROFESSORA ELIANA PASSUELO;SAO PAULO;4.2200000000;;
2018;902861;35902861;10210;LESTE 2;FRANCISCO PARENTE;SAO PAULO;4.6300000000;2.7900000000;2.2500000000
2018;5236;35005236;10314;SUL 2;MARIA PECCIOLI GIANNASI PROFESSORA;SAO PAULO;4.0900000000;3.2300000000;1.3000000000
2018;923916;35923916;10211;LESTE 3;MARCOS ANTONIO COSTA PROFESSOR;SAO PAULO;4.2600000000;2.2400000000;1.3200000000
2018;925366;35925366;10318;SUL 3;HILDA FERRAZ KFOURI PROFESSORA;SAO PAULO;5.4600000000;;
2018;461295;35461295;10314;SUL 2;RAIMUNDO SERAFIM DE LIMA INSPETOR;SAO PAULO;5.1700000000;;2.4300000000
2018;44398;35044398;10314;SUL 2;ANTONIO BERNARDES DE OLIVEIRA PROFESSOR;SAO PAULO;;2.6800000000;1.9300000000
2018;2197;35002197;10205;LESTE 5;IRENE DE LIMA PAIVA PROFESSORA;SAO PAULO;;3.9900000000;2.7800000000
2018;1995;35001995;10205;LESTE 5;JULIA AMALIA AZEVEDO ANTUNES PROFESSORA;SAO PAULO;6.3300000000;;
2018;197;35000197;10101;NORTE 1;AGENOR COUTO DE MAGALHAES DOUTOR;SAO PAULO;;3.1600000000;1.6000000000
2018;632;35000632;10101;NORTE 1;AUGUSTO DE MACEDO COSTA DOUTOR;SAO PAULO;6.4400000000;;
2018;36785;35036785;10210;LESTE 2;PEDRO VIRIATO PARIGOT DE SOUZA ENGENHEIRO;SAO PAULO;;3.4500000000;2.2800000000
2018;15763;35015763;20306;ITU;TANCREDO DO AMARAL;SALTO;;3.7400000000;3.6200000000
2018;914514;35914514;20306;ITU;OTILIA DE PAULA LEITE PROFA;SALTO;;3.8900000000;
2018;4424;35004424;10316;CENTRO SUL;FRANCISCO DE ASSIS REYS;SAO PAULO;6.6600000000;;
2018;4443;35004443;10316;CENTRO SUL;ODON CAVALCANTI PROFESSOR;SAO PAULO;;3.8100000000;
2018;4042;35004042;10312;CENTRO OESTE;HENRIQUE DUMONT VILLARES;SAO PAULO;7.5800000000;;
2018;37588;35037588;10318;SUL 3;CANDIDO DE OLIVEIRA PROF;SAO PAULO;6.3600000000;;
2018;909166;35909166;10211;LESTE 3;CARMELINDA MARQUES PEREIRA PROFESSORA;SAO PAULO;;3.2200000000;2.2900000000
2018;923059;35923059;10318;SUL 3;LEDA GUIMARAES NATAL;SAO PAULO;;2.9800000000;2.5400000000
2018;43722;35043722;10208;LESTE 4;OSWALDO ARANHA BANDEIRA DE MELLO PROF;SAO PAULO;4.9500000000;;
2018;40964;35040964;10207;LESTE 1;LEONOR RENDESI PROFESSORA;SAO PAULO;4.3000000000;2.9100000000;2.1900000000
2018;901748;35901748;10317;SUL 1;AMADOR E CATHARINA SAPORITO AUGUSTO;SAO PAULO;4.7500000000;3.0900000000;2.2100000000
2018;915671;35915671;10207;LESTE 1;HERMINIA DE ANDRADE PFUHL NEVES PROFESSORA;SAO PAULO;;3.4600000000;1.7800000000
2018;461301;35461301;10314;SUL 2;CHACARA SANTA MARIA;SAO PAULO;4.5000000000;;
2018;36821;35036821;10104;NORTE 2;GUILHERME DE ALMEIDA;SAO PAULO;;1.5000000000;1.1500000000
2018;425;35000425;10104;NORTE 2;REPUBLICA DO CHILE;SAO PAULO;6.7400000000;;
2018;3888;35003888;10312;CENTRO OESTE;MARTIM FRANCISCO;SAO PAULO;;3.7000000000;2.8600000000
2018;925202;35925202;10210;LESTE 2;JOSÉ CELESTINO BOURROUL;SAO PAULO;4.7400000000;;
2018;297501;35297501;10314;SUL 2;REPUBLICA DO PANAMA;SAO PAULO;3.8500000000;2.9300000000;2.5600000000
2018;903673;35903673;21003;MARILIA;HATSUE TOYOTA;GARCA;;3.2700000000;
2018;30776;35030776;20702;FERNANDOPOLIS;SILVERIO DA CUNHA LACERDA;GENERAL SALGADO;5.9900000000;4.0000000000;
2018;48461;35048461;20408;LIMEIRA;ARLINDO SILVESTRE PROFESSOR;LIMEIRA;;5.0100000000;3.3400000000
2018;925780;35925780;20408;LIMEIRA;TARCISIO ARIOVALDO AMARAL DOM;LIMEIRA;;2.2600000000;
2018;581124;35581124;20408;LIMEIRA;JARDIM PAINEIRAS;LIMEIRA;;3.1900000000;1.7200000000
2018;902883;35902883;10211;LESTE 3;LUIZ VAZ DE CAMOES;SAO PAULO;5.5300000000;;
2018;44337;35044337;10211;LESTE 3;FADLO HAIDAR;SAO PAULO;;3.1700000000;2.1300000000
2018;3852;35003852;10102;CENTRO;CAETANO DE CAMPOS (CONSOLACAO);SAO PAULO;;2.5600000000;2.2000000000
2018;914824;35914824;10317;SUL 1;PASQUALE FILIPPELLI PADRE;SAO PAULO;5.1700000000;;
2018;772;35000772;10104;NORTE 2;VISCONDE DE INHAUMA ALMIRANTE;SAO PAULO;6.1800000000;;
2018;590;35000590;10102;CENTRO;PAULO SETUBAL;SAO PAULO;6.7000000000;;
2018;2434;35002434;10208;LESTE 4;JAMIL PEDRO SAWAYA PROF;SAO PAULO;;3.2400000000;2.0900000000
2018;906177;35906177;10211;LESTE 3;CAMILO CASTELO BRANCO;SAO PAULO;4.4300000000;;
2018;920277;35920277;10211;LESTE 3;RUY DE MELLO JUNQUEIRA;SAO PAULO;;1.7600000000;1.3300000000
2018;5332;35005332;10318;SUL 3;ERNESTINO LOPES DA SILVA PROF;SAO PAULO;6.8800000000;;
2018;925226;35925226;10211;LESTE 3;ESTHER DE FIGUEIREDO FERRAZ;SAO PAULO;5.1800000000;;
2018;917;35000917;10102;CENTRO;ANTONIO LISBOA PROFESSOR;SAO PAULO;;3.1600000000;2.7000000000
2018;5447;35005447;10318;SUL 3;MARIA AMELIA BRAZ PROFA;SAO PAULO;6.1200000000;2.6600000000;1.9800000000
2018;5253;35005253;10314;SUL 2;JOAO DE DEUS CARDOSO DE MELLO;SAO PAULO;5.0800000000;;
2018;902536;35902536;10317;SUL 1;MOACYR DE CASTRO FERRAZ PROFESSOR;SAO PAULO;4.6800000000;;
2018;924787;35924787;10318;SUL 3;SERGIO MURILLO RADUAN PROFESSOR;SAO PAULO;;3.1200000000;2.4300000000
2018;35622;35035622;10314;SUL 2;OCTALLES MARCONDES FERREIRA;SAO PAULO;;3.3600000000;2.4600000000
2018;923597;35923597;10210;LESTE 2;WILSON RACHID;SAO PAULO;;3.2000000000;1.5000000000
2018;910036;35910036;20303;BOTUCATU;INAH LOPES DE OLIVEIRA MACEDO PROFA;ITATINGA;;3.9100000000;2.9500000000
2018;25689;35025689;20602;JAU;NEUSA CESTARI FABRI PROFESSORA;PEDERNEIRAS;;2.5400000000;1.7000000000
2018;28137;35028137;20502;BARRETOS;JOSE MARCELINO DE ALMEIDA;SEVERINIA;;;2.7000000000
2018;912906;35912906;20403;BRAGANCA PAULISTA;MARIA ODETTE DA SILVEIRA LEITE FRATTINI PROFESSORA;SOCORRO;;2.9700000000;2.6800000000
2018;31513;35031513;20901;ADAMANTINA;LÉA APARECIDA VIEIRA GUEDES;TUPI PAULISTA;;;2.9000000000
2018;309;35000309;10102;CENTRO;BENEDITO TOLOSA PROFESSOR;SAO PAULO;4.4800000000;2.9600000000;2.4100000000
2018;2288;35002288;10205;LESTE 5;PAULO CAVALCANTI ALBUQUERQUE PROFESSOR;SAO PAULO;5.5900000000;;
2018;41786;35041786;10314;SUL 2;JOSEPHINA CINTRA DAMIAO PROFESSORA;SAO PAULO;3.9600000000;3.0300000000;1.7700000000
2018;46358;35046358;10317;SUL 1;TIAGO ALBERIONE PADRE;SAO PAULO;;2.7700000000;1.7300000000
2018;2823;35002823;10207;LESTE 1;MARINHA DO BRASIL;SAO PAULO;5.0100000000;;
2018;923539;35923539;10210;LESTE 2;AMADOR DOS SANTOS FERNANDES PROF;SAO PAULO;;3.5000000000;
2018;3335;35003335;10208;LESTE 4;WALTER BELIAN;SAO PAULO;6.4000000000;;
2018;38167;35038167;10316;CENTRO SUL;JOSE MARIA WHITAKER DOUTOR;SAO PAULO;;;2.1200000000
2018;36274;35036274;10314;SUL 2;EULALIA SILVA PROFESSORA;SAO PAULO;4.5400000000;;1.7900000000
2018;901714;35901714;10208;LESTE 4;CAMILO MARIA CAVALHEIRO DOM;SAO PAULO;;4.4200000000;2.9100000000
2018;43928;35043928;10208;LESTE 4;JORGE DUPRAT FIGUEIREDO;SAO PAULO;;3.1000000000;2.3600000000
2018;37000;35037000;10207;LESTE 1;ANNE FRANK;SAO PAULO;5.7500000000;3.4100000000;
2018;41725;35041725;10208;LESTE 4;MARIA FERRAZ DE CAMPOS PROFA;SAO PAULO;4.1000000000;3.1600000000;1.7400000000
2018;1053;35001053;10104;NORTE 2;LUIZ AMARAL WAGNER PROF;SAO PAULO;5.3300000000;;
2018;44428;35044428;10318;SUL 3;AURELIO CAMPOS DEPUTADO;SAO PAULO;4.9100000000;;
2018;15751;35015751;20306;ITU;CLAUDIO RIBEIRO DA SILVA PROF;SALTO;6.0600000000;;
2018;4388;35004388;10316;CENTRO SUL;SEMINARIO NOSSA SENHORA DA GLORIA;SAO PAULO;5.3700000000;4.4400000000;
2018;395;35000395;10101;NORTE 1;JOAQUIM LUIZ DE BRITO PROFESSOR;SAO PAULO;;3.3400000000;1.9700000000
2018;3864;35003864;10312;CENTRO OESTE;CECILIANO JOSE ENNES PROFESSOR;SAO PAULO;6.0500000000;;
2018;924829;35924829;10210;LESTE 2;JOAO DORIA DEPUTADO;SAO PAULO;;2.1600000000;1.3800000000
2018;48689;35048689;10207;LESTE 1;RUTH CABRAL TRONCARELLI PROFESSORA;SAO PAULO;;3.3500000000;2.5900000000
2018;3293;35003293;10207;LESTE 1;THALES CASTANHO DE ANDRADE PROFESSOR;SAO PAULO;5.5300000000;;
2018;924726;35924726;10101;NORTE 1;REGIANE DO CARMO MONTEIRO PROFESSORA;SAO PAULO;4.9900000000;;
2018;36730;35036730;10318;SUL 3;CARLOS AYRES PROF;SAO PAULO;;3.1800000000;1.8400000000
2018;910788;35910788;10207;LESTE 1;ARCANGELO SFORCIM;SAO PAULO;;2.8400000000;1.6200000000
2018;1089;35001089;10104;NORTE 2;GABRIELA MISTRAL;SAO PAULO;3.9700000000;2.7800000000;
2018;1922;35001922;10205;LESTE 5;JULIETA NOGUEIRA RINALDI PROFESSORA;SAO PAULO;6.6500000000;;
2018;1173;35001173;10104;NORTE 2;ALBINO CESAR;SAO PAULO;;3.1300000000;2.7900000000
2018;1036;35001036;10104;NORTE 2;SEBASTIAO DE SOUZA BUENO PROF;SAO PAULO;;2.7300000000;2.5800000000
2018;1211;35001211;10104;NORTE 2;MIGUEL VIEIRA FERREIRA DR;SAO PAULO;7.0700000000;;
2018;4649;35004649;10316;CENTRO SUL;CALIXTO DE SOUZA ARANHA PROFESSOR;SAO PAULO;5.3800000000;;
2018;43308;35043308;10312;CENTRO OESTE;JOSE AMERICO DE ALMEIDA DOUTOR;SAO PAULO;5.3300000000;;
2018;915658;35915658;10104;NORTE 2;MARLY DIVA BONFANTI PROFA;SAO PAULO;5.3700000000;3.6200000000;
2018;3773;35003773;10312;CENTRO OESTE;COSTA MANSO MINISTRO;SAO PAULO;;;3.7700000000
2018;2159;35002159;10205;LESTE 5;PEDRO ARBUES CORONEL;SAO PAULO;;;2.2000000000
2018;747;35000747;10205;LESTE 5;MARIA MONTESSORI;SAO PAULO;;2.8000000000;2.6000000000
2018;978;35000978;10102;CENTRO;CASIMIRO DE ABREU;SAO PAULO;;4.3500000000;3.7900000000
2018;33406;35033406;21003;MARILIA;ALCYR DA ROSA LIMA PROF;GARCA;;2.2500000000;1.3100000000
2018;904028;35904028;20408;LIMEIRA;MANUEL ALVES CONEGO;LIMEIRA;;4.4100000000;
2018;909524;35909524;20408;LIMEIRA;CAROLINA ARRUDA VASCONCELLOS PROFESSORA;LIMEIRA;;2.2800000000;1.9700000000
2018;14400;35014400;21102;REGISTRO;LUIZ DARLY GOMES DE ARAUJO PROFESSOR;BARRA DO TURVO;;2.9800000000;2.7100000000
2018;47272;35047272;20408;LIMEIRA;CELIO RODRIGUES ALVES;COSMOPOLIS;;2.8700000000;3.0200000000
2018;918763;35918763;10701;CARAPICUIBA;ROQUE SAVIOLI;COTIA;;2.4400000000;3.3700000000
2018;496558;35496558;20504;FRANCA;ADELMO FRANCISCO DA SILVA;FRANCA;;3.2100000000;2.0100000000
2018;902676;35902676;10401;CAIEIRAS;PAULO DUARTE;FRANCO DA ROCHA;;3.6800000000;1.6900000000
2018;5666;35005666;10401;CAIEIRAS;AZEVEDO SOARES;FRANCO DA ROCHA;;2.9200000000;2.2200000000
2018;5769;35005769;10401;CAIEIRAS;IRACI SARTORI VIEIRA DA SILVA PROFA;FRANCO DA ROCHA;;3.1600000000;1.7100000000
2018;15337;35015337;20313;ITARARE;HEITOR GUIMARAES CORTES;ITARARE;;3.3400000000;2.3400000000
2018;24478;35024478;20509;SAO CARLOS;JESUINO DE ARRUDA;SAO CARLOS;;3.3000000000;2.7200000000
2018;16299;35016299;20308;SOROCABA;AGGEO PEREIRA DO AMARAL PROFESSOR;SOROCABA;;4.3200000000;3.6100000000
2018;16391;35016391;20308;SOROCABA;ANTONIO MIGUEL PEREIRA JUNIOR;SOROCABA;;4.3600000000;3.3300000000
2018;26300;35026300;20604;LINS;WOLNEY RADIGHIERI PROF;CAFELANDIA;5.2500000000;2.1200000000;2.2200000000
2018;23176;35023176;20504;FRANCA;MARIO D ELIA;FRANCA;;5.1600000000;4.3400000000
2018;22780;35022780;20504;FRANCA;AMALIA PIMENTEL PROFA;FRANCA;6.7300000000;;
2018;914307;35914307;20504;FRANCA;SERGIO LECA TEIXEIRA PROF;FRANCA;;2.4300000000;2.0700000000
2018;911252;35911252;20504;FRANCA;ADELINA PASQUINO CASSIS PROFA;FRANCA;;4.3600000000;2.2000000000
2018;66000;35066000;20504;FRANCA;LUIZ PARIDE SINELLI PROF;FRANCA;;3.0400000000;2.8800000000
2018;922444;35922444;20504;FRANCA;JOSE CARLOS DONADELI PANICE PROF;FRANCA;6.9700000000;;
2018;916110;35916110;20504;FRANCA;MARIA PIA SILVA CASTRO PROFA;FRANCA;;3.2600000000;2.1000000000
2018;907807;35907807;20504;FRANCA;BENEDITO EUFRASIO MARCONDES VIEIRA PROF;FRANCA;7.5300000000;;
2018;23206;35023206;20504;FRANCA;JERONIMO BARBOSA SANDOVAL;FRANCA;;4.4100000000;
2018;23115;35023115;20504;FRANCA;BARAO DE FRANCA;FRANCA;7.7900000000;;
2018;903048;35903048;10702;ITAPECERICA DA SERRA;PEDRA BRANCA;JUQUITIBA;6.6000000000;2.9400000000;3.0000000000
2018;16536;35016536;20303;BOTUCATU;CESARIO CARLOS DE ALMEIDA;LARANJAL PAULISTA;;2.5300000000;3.3600000000
2018;16559;35016559;20303;BOTUCATU;LUIZ CAMPACCI;LARANJAL PAULISTA;;3.5300000000;2.8000000000
2018;33339;35033339;21001;ASSIS;ISIDORO BAPTISTA;PARAGUACU PAULISTA;;3.9600000000;3.2200000000
2018;49827;35049827;21102;REGISTRO;JOSE VICENTE BERTOLI PROFESSOR;PARIQUERA-ACU;;3.4200000000;2.7400000000
2018;41154;35041154;10503;ITAQUAQUECETUBA;SILVIA GAMA BALABEN PROFESSORA;POA;;3.3800000000;2.1100000000
2018;27112;35027112;20703;JALES;CARLOS CELSO LENARDUZZI;SANTA ALBERTINA;;3.5400000000;3.0700000000
2018;24557;35024557;20509;SAO CARLOS;ARLINDO BITTENCOURT PROFESSOR;SAO CARLOS;;3.0800000000;2.8200000000
2018;434711;35434711;20509;SAO CARLOS;ARY PINTO DAS NEVES PROFESSOR;SAO CARLOS;;3.6200000000;
2018;900795;35900795;20509;SAO CARLOS;JOAO JORGE MARMORATO PROFESSOR;SAO CARLOS;7.6900000000;4.6900000000;2.8900000000
2018;914997;35914997;20509;SAO CARLOS;ATTILIA PRADO MARGARIDO;SAO CARLOS;;3.3600000000;2.9700000000
2018;18235;35018235;20417;CAMPINAS LESTE;JOAO LOURENCO RODRIGUES PROFESSOR;CAMPINAS;;4.6700000000;4.1000000000
2018;901118;35901118;20404;CAMPINAS OESTE;ELISEU NARCISO REVERENDO;CAMPINAS;;2.0200000000;1.0900000000
2018;42626;35042626;20417;CAMPINAS LESTE;SEBASTIAO RAMOS NOGUEIRA PROFESSOR;CAMPINAS;;;3.0800000000
2018;913923;35913923;20404;CAMPINAS OESTE;PAULO LUIZ DECOURT PROFESSOR;CAMPINAS;5.4700000000;3.4400000000;2.4500000000
2018;45664;35045664;20404;CAMPINAS OESTE;PEDRO SALVETTI NETTO PROFESSOR;CAMPINAS;;3.3700000000;2.6400000000
2018;47173;35047173;20404;CAMPINAS OESTE;ANTONIO PIRES BARBOSA DOUTOR;CAMPINAS;5.2000000000;;
2018;18557;35018557;20417;CAMPINAS LESTE;ARY MONTEIRO GALVAO PROFESSOR;CAMPINAS;6.3400000000;;
2018;48136;35048136;10701;CARAPICUIBA;KENKITI SIMOMOTO;COTIA;;2.4400000000;1.9200000000
2018;910570;35910570;10701;CARAPICUIBA;VILA SAO JOAQUIM II;COTIA;;3.0000000000;2.0400000000
2018;10561;35010561;10701;CARAPICUIBA;ZACARIAS ANTONIO DA SILVA;COTIA;;3.5200000000;2.5200000000
2018;10558;35010558;10701;CARAPICUIBA;IDOMINEU ANTUNES CALDEIRA;COTIA;;3.5200000000;2.7800000000
2018;34472;35034472;21004;OURINHOS;GENESIO BOAMORTE DOUTOR;SANTA CRUZ DO RIO PARDO;;3.0300000000;4.4200000000
2018;16421;35016421;20308;SOROCABA;FRANCISCO COCCARO PROFESSOR;SOROCABA;;4.0200000000;2.5400000000
2018;900382;35900382;20308;SOROCABA;GUALBERTO MOREIRA DOUTOR;SOROCABA;;3.1500000000;2.9600000000
2018;16184;35016184;20308;SOROCABA;ALTAMIR GONCALVES PROFESSOR;SOROCABA;;5.6300000000;
2018;46991;35046991;20308;SOROCABA;LAILA GALEP SACKER PROFESSORA;SOROCABA;5.6500000000;;
2018;905318;35905318;20308;SOROCABA;AMELIA CESAR MACHADO DE ARAUJO PROFESSORA;SOROCABA;5.7600000000;;
2018;919913;35919913;20308;SOROCABA;MARCO ANTONIO MENCACCI PROFESSOR;SOROCABA;;3.3800000000;1.7900000000
2018;16135;35016135;20308;SOROCABA;EZEQUIEL MACHADO NASCIMENTO PROFESSOR;SOROCABA;;4.0100000000;3.0800000000
2018;70282;35070282;20308;SOROCABA;HELIO DEL CISTIA;SOROCABA;;3.3700000000;2.6300000000
2018;924106;35924106;20308;SOROCABA;DULCE ESMERALDA BASILE FERREIRA PROFESSORA;SOROCABA;;2.3000000000;1.9800000000
2018;16378;35016378;20308;SOROCABA;OSSIS SALVESTRINI MENDES PROFESSORA;SOROCABA;;3.2400000000;3.1100000000
2018;905306;35905306;20308;SOROCABA;ISABEL LOPES MONTEIRO PROFESSORA;SOROCABA;;3.4800000000;2.2900000000
2018;16159;35016159;20308;SOROCABA;VERGUEIRO SENADOR;SOROCABA;;4.4100000000;3.7800000000
2018;909993;35909993;20703;JALES;ELIDE APPARECIDA CARLOS PROFESSORA;URANIA;7.3100000000;;
2018;19471;35019471;20407;JUNDIAI;MARIA DE SAO LUIZ IRMA;VARZEA PAULISTA;;3.7300000000;2.6500000000
2018;924349;35924349;20404;CAMPINAS OESTE;CAMPO GRANDE II;CAMPINAS;4.8000000000;;
2018;561411;35561411;20404;CAMPINAS OESTE;JARDIM MARISA;CAMPINAS;3.4900000000;1.9900000000;1.4800000000
2018;18697;35018697;20404;CAMPINAS OESTE;JOSE DOS SANTOS PADRE;CAMPINAS;4.5700000000;2.5000000000;2.0200000000
2018;432842;35432842;20404;CAMPINAS OESTE;ANTONIO CARLOS LEHMAN;CAMPINAS;2.8700000000;2.0200000000;1.1400000000
2018;922985;35922985;20404;CAMPINAS OESTE;ANTONIO DA COSTA SANTOS PREFEITO;CAMPINAS;;3.5500000000;2.2500000000
2018;47776;35047776;20404;CAMPINAS OESTE;ADOLPHO ROSSIN MAJOR;CAMPINAS;4.9400000000;;
2018;18156;35018156;20404;CAMPINAS OESTE;AUREA ANUNCIACAO AMERICO DE GODOI PROFESSORA;CAMPINAS;5.3800000000;3.5000000000;2.8800000000
2018;924544;35924544;20404;CAMPINAS OESTE;RITA DE CASSIA DA SILVA PROFESSORA;CAMPINAS;;4.2200000000;3.0000000000
2018;21635;35021635;20408;LIMEIRA;PEDRO RAPHAEL DA ROCHA;SANTA GERTRUDES;;;3.4400000000
2018;925433;35925433;10312;CENTRO OESTE;ODAIR MARTINIANO DA SILVA MANDELA;SAO PAULO;5.3800000000;2.7700000000;1.6200000000
2018;906967;35906967;10211;LESTE 3;SALVADOR ALLENDE GOSSENS PRESIDENTE;SAO PAULO;;2.6200000000;2.1400000000
2018;48665;35048665;10211;LESTE 3;JOAQUIM SILVERIO GOMES DOS REIS PROFESSOR;SAO PAULO;5.7000000000;2.7900000000;
2018;916785;35916785;10211;LESTE 3;SERGIO ROCHA KIEHL PROFESSOR;SAO PAULO;5.2600000000;;
2018;3712;35003712;10102;CENTRO;MARINA CINTRA PROFESSORA;SAO PAULO;5.1900000000;3.8000000000;
2018;46280;35046280;10207;LESTE 1;MARIA APARECIDA MACHADO JULIANELLI;SAO PAULO;4.3700000000;;
2018;39391;35039391;10318;SUL 3;REGINA MIRANDA BRANT DE CARVALHO PROFA;SAO PAULO;4.7300000000;3.4400000000;2.1200000000
2018;4248;35004248;10312;CENTRO OESTE;THOMAZIA MONTORO;SAO PAULO;;3.3500000000;
2018;922900;35922900;10211;LESTE 3;JARDIM WILMA FLOR;SAO PAULO;5.2800000000;2.2600000000;1.8100000000
2018;37746;35037746;10102;CENTRO;ORLANDO HORACIO VITA PROFESSOR;SAO PAULO;7.0000000000;;
2018;4145;35004145;10312;CENTRO OESTE;ALBERTO LEVY PROFESSOR;SAO PAULO;;;2.8300000000
2018;2124;35002124;10205;LESTE 5;CARLOS ESCOBAR;SAO PAULO;4.5500000000;;
2018;4571;35004571;10312;CENTRO OESTE;PAULO ROSSI PROFESSOR;SAO PAULO;5.9500000000;4.2400000000;
2018;3803;35003803;10312;CENTRO OESTE;VICTOR OLIVA PROFESSOR;SAO PAULO;6.1600000000;;
2018;152;35000152;10101;NORTE 1;OCTAVIO MONTEIRO DE CASTRO PROFESSOR;SAO PAULO;5.1600000000;;
2018;48033;35048033;10318;SUL 3;MARIA DE LOURDES ALMEIDA SINISGALLI PROFA;SAO PAULO;;2.4600000000;1.9000000000
2018;925299;35925299;10318;SUL 3;OTONIEL ASSIS DE HOLANDA;SAO PAULO;4.8600000000;;
2018;925160;35925160;10318;SUL 3;LOTEAMENTO DAS GAIVOTAS II;SAO PAULO;6.8600000000;;
2018;1491;35001491;10205;LESTE 5;ANNA TEIXEIRA PRADO ZACHARIAS PROFESSORA;SAO PAULO;;3.1500000000;2.5400000000
2018;668;35000668;10102;CENTRO;ROMULO PERO PROFESSOR;SAO PAULO;;3.4100000000;2.8900000000
2018;925251;35925251;10207;LESTE 1;DOM PAULO EVARISTO ARNS;SAO PAULO;5.1200000000;;
2018;5149;35005149;10317;SUL 1;JOAO EVANGELISTA COSTA PROFESSOR;SAO PAULO;;3.2700000000;2.2200000000
2018;909191;35909191;10210;LESTE 2;AURELIO BUARQUE DE HOLANDA FERREIRA PROF;SAO PAULO;;2.1000000000;1.3500000000
2018;2963;35002963;10210;LESTE 2;JOSE BONIFACIO ANDRADA E SILVA JARDIM PROF;SAO PAULO;;3.0200000000;1.7000000000
2018;5058;35005058;10317;SUL 1;BENTO PEREIRA DA ROCHA PROFESSOR;SAO PAULO;;2.6000000000;1.9300000000
2018;910797;35910797;10207;LESTE 1;TITO LIVIO FERREIRA PROFESSOR;SAO PAULO;5.0000000000;;1.4100000000
2018;409169;35409169;10316;CENTRO SUL;TERUKO UEDA YAMAGUTI PROFESSORA;SAO PAULO;;3.6000000000;2.4000000000
2018;46334;35046334;10317;SUL 1;LUIS GONZAGA TRAVASSOS DA ROSA;SAO PAULO;4.9600000000;3.7500000000;2.4200000000
2018;35592;35035592;10314;SUL 2;FRANCISCO ANTONIO MARTINS JUNIOR PROFESSOR;SAO PAULO;4.1700000000;2.2600000000;1.3200000000
2018;907194;35907194;10318;SUL 3;AFRANIO DE OLIVEIRA;SAO PAULO;;3.4300000000;1.8500000000
2018;901775;35901775;10317;SUL 1;JOSE CAVALCANTI SILVA DESEMBARGADOR;SAO PAULO;3.7200000000;;
2018;5174;35005174;10317;SUL 1;LUIS ARROBAS MARTINS DOUTOR;SAO PAULO;6.2600000000;;
2018;910260;35910260;10210;LESTE 2;JOSE BORGES ANDRADE;SAO PAULO;5.7000000000;;
2018;923473;35923473;10314;SUL 2;CARAN APPARECIDO GONCALVES PROFESSOR;SAO PAULO;;3.8500000000;2.9100000000
